    0.6276525       0.009828139      0.6846282       0.009371484      0.6925372        0.00881237      0.7687213       0.008789762      0.6301649       0.007864329      0.7524419        0.00817159      0.6589815       0.007637963      0.7806192       0.007951654       0.686668       0.007457805      0.7841031       0.007702583  
    0.6491706        0.01013654      0.7077834       0.009530102      0.7159077       0.008955456      0.7925724       0.008885057      0.6540871        0.00796885      0.7762288       0.008270685      0.6831312       0.007706661      0.8044813       0.008041462       0.710751       0.007544038      0.8080036        0.00779013  
     0.670887        0.01042494       0.730855       0.009692769      0.7390652       0.009112878      0.8160115        0.00901284      0.6777906        0.00809317      0.7997544       0.008392002      0.7070823        0.00779502      0.8283561       0.008134681      0.7346194       0.007648563      0.8319076       0.007871957  
    0.6927195        0.01070216       0.753762       0.009867485      0.7624962       0.009236201      0.8394672       0.009125656      0.7014885       0.008211286      0.8473921       0.008568825      0.7308378       0.007907526      0.8521961       0.008225857      0.7586619       0.007725275      0.8558323       0.007945134  
    0.7370022        0.01119912      0.7768149        0.01002083      0.7860548       0.009357035      0.8626063       0.009264612      0.7254239       0.008295289      0.8710131       0.008673201      0.7547581       0.008003726       0.876048       0.008306921       0.782571       0.007812652      0.8795986       0.008030123  
    0.7812762        0.01163417       0.799687        0.01018744      0.8097938       0.009445984      0.8859569       0.009374917      0.7730479       0.008497179      0.8944728       0.008786857      0.7785314       0.008111639      0.8998505       0.008385994      0.8063521       0.007909829      0.9033725       0.008122815  
    0.8033861        0.01182884      0.8228141        0.01032238      0.8332096       0.009560767       0.909457       0.009476039      0.7968348       0.008593544      0.9179704       0.008886907      0.8025206       0.008190044      0.9234923       0.008476796      0.8301253       0.008002551      0.9269975       0.008226535  
    0.8253996        0.01203265      0.8456252        0.01048532      0.8562726       0.009706105      0.9328093       0.009591059      0.8202953       0.008717126      0.9651896       0.009061676      0.8263462       0.008280766      0.9704756       0.008690247      0.8540057        0.00808408      0.9506274       0.008323576  
    0.8695501        0.01242733      0.8689028        0.01059548      0.8795186       0.009826113      0.9558799       0.009726337      0.8438016       0.008825894      0.9885972       0.009164694      0.8499932       0.008384028      0.9939221       0.008795185      0.8780295       0.008153168       0.974301       0.008410429  
    0.8915664        0.01263005      0.8918447        0.01073183      0.9024533       0.009972485      0.9789571       0.009853732      0.8674073       0.008921807       1.011738       0.009287116      0.8735435       0.008490748        1.01738       0.008890311      0.9018573       0.008236275       0.997968        0.00849137  
     0.913738         0.0128172      0.9146212        0.01087986      0.9254757        0.01010421       1.002291        0.00994714      0.8910352       0.009023181        1.03475       0.009415367      0.8973248       0.008575174       1.040808       0.008980557      0.9254791       0.008335322       1.021519       0.008578179  
